id,y,z,x,location
145305,-3094.185436402,-1822.408387284,-930.195885341,barrel
145306,-3095.896651441,-1828.303342044,-924.554765354,barrel
145307,-3096.522999617,-1836.356,-922.489972133,barrel
145308,-3095.896651441,-1844.408657956,-924.554765354,barrel
145309,-3094.185436402,-1850.303612716,-930.195885341,barrel
145310,-3091.847873186,-1852.461315913,-937.901798549,barrel
145311,-3089.51030997,-1850.303612716,-945.607711758,barrel
145312,-3087.79909493,-1844.408657956,-951.248831745,barrel
145313,-3085.665714038,-1836.356,-944.874521219,barrel
145314,-3086.894643747,-1829.023306055,-940.823282898,barrel
145315,-3089.352503165,-1829.023306055,-932.720806257,barrel
145316,-3090.581432874,-1836.356,-928.669567936,barrel
145317,-3089.352503165,-1843.688693945,-932.720806257,barrel
145318,-3086.894643747,-1843.688693945,-940.823282898,barrel
145319,-3086.840267228,-1836.356,-936.382757889,barrel
145401,-3228.715608402,-1836.356,-121.811148527,barrel
145402,-3228.786206472,-1828.303342044,-119.654600591,barrel
145403,-3228.979083985,-1822.408387284,-113.762802064,barrel
145404,-3229.242559567,-1820.250684087,-105.714455602,barrel
145405,-3229.50603515,-1822.408387284,-97.666109139,barrel
145406,-3229.698912663,-1828.303342044,-91.774310612,barrel
145407,-3229.769510733,-1836.356,-89.617762677,barrel
145408,-3229.698912663,-1844.408657956,-91.774310612,barrel
145409,-3229.50603515,-1850.303612716,-97.666109139,barrel
145410,-3229.242559567,-1852.461315913,-105.714455602,barrel
145411,-3228.979083985,-1850.303612716,-113.762802064,barrel
145412,-3228.786206472,-1844.408657956,-119.654600591,barrel
145413,-3225.075725807,-1836.356,-114.049649035,barrel
145414,-3225.214243119,-1829.023306055,-109.818382899,barrel
145415,-3225.491277741,-1829.023306055,-101.355850626,barrel
145416,-3225.629795052,-1836.356,-97.12458449,barrel
145417,-3225.491277741,-1843.688693945,-101.355850626,barrel
145418,-3225.214243119,-1843.688693945,-109.818382899,barrel
145419,-3224.012426992,-1836.356,-105.543238789,barrel
145501,-3150.226837043,-1836.356,717.992556383,barrel
145502,-3149.736873864,-1828.303342044,720.093893854,barrel
145503,-3148.398269566,-1822.408387284,725.834854588,barrel
145504,-3146.56970209,-1820.250684087,733.677152794,barrel
145505,-3144.741134614,-1822.408387284,741.519451,barrel
145506,-3143.402530316,-1828.303342044,747.260411734,barrel
145507,-3142.912567138,-1836.356,749.361749205,barrel
145508,-3143.402530316,-1844.408657956,747.260411734,barrel
145509,-3144.741134614,-1850.303612716,741.519451,barrel
145510,-3146.56970209,-1852.461315913,733.677152794,barrel
145511,-3148.398269566,-1850.303612716,725.834854588,barrel
145512,-3149.736873864,-1844.408657956,720.093893854,barrel
145513,-3144.702156553,-1836.356,724.547518254,barrel
145514,-3143.74082174,-1829.023306055,728.670458412,barrel
145515,-3141.818152114,-1829.023306055,736.916338726,barrel
145516,-3140.856817302,-1836.356,741.039278883,barrel
145517,-3141.818152114,-1843.688693945,736.916338726,barrel
145518,-3143.74082174,-1843.688693945,728.670458412,barrel
145519,-3141.473467789,-1836.356,732.488877616,barrel
145601,-2857.055312735,-1836.356,1508.866255113,barrel
145602,-2856.038178489,-1828.303342044,1510.769179444,barrel
145603,-2853.259316051,-1822.408387284,1515.968065399,barrel
145604,-2849.463319368,-1820.250684087,1523.069875686,barrel
145605,-2845.667322685,-1822.408387284,1530.171685972,barrel
145606,-2842.888460247,-1828.303342044,1535.370571927,barrel
145607,-2841.871326001,-1836.356,1537.273496258,barrel
145608,-2842.888460247,-1844.408657956,1535.370571927,barrel
145609,-2845.667322685,-1850.303612716,1530.171685972,barrel
145610,-2849.463319368,-1852.461315913,1523.069875686,barrel
145611,-2853.259316051,-1850.303612716,1515.968065399,barrel
145612,-2856.038178489,-1844.408657956,1510.769179444,barrel
145613,-2850.022332196,-1836.356,1513.767969546,barrel
145614,-2848.026658638,-1829.023306055,1517.501612166,barrel
145615,-2844.035311522,-1829.023306055,1524.968897406,barrel
145616,-2842.039637964,-1836.356,1528.702540026,barrel
145617,-2844.035311522,-1843.688693945,1524.968897406,barrel
145618,-2848.026658638,-1843.688693945,1517.501612166,barrel
145619,-2844.848283286,-1836.356,1520.603087507,barrel
145701,-2936.329158484,-2119.092,-1348.114798109,barrel
145702,-2937.219657761,-2111.039342044,-1346.149424323,barrel
145703,-2939.652547031,-2105.144387284,-1340.779923282,barrel
145704,-2942.975935578,-2102.986684087,-1333.445048456,barrel
145705,-2946.299324126,-2105.144387284,-1326.110173629,barrel
145706,-2948.732213396,-2111.039342044,-1320.740672588,barrel
145707,-2949.622712673,-2119.092,-1318.775298802,barrel
145708,-2948.732213396,-2127.144657956,-1320.740672588,barrel
145709,-2946.299324126,-2133.039612716,-1326.110173629,barrel
145710,-2942.975935578,-2135.197315913,-1333.445048456,barrel
145711,-2939.652547031,-2133.039612716,-1340.779923282,barrel
145712,-2937.219657761,-2127.144657956,-1346.149424323,barrel
145713,-2935.93654272,-2119.092,-1339.551184823,barrel
145714,-2937.683751477,-2111.759306055,-1335.695012923,barrel
145715,-2941.17816899,-2111.759306055,-1327.982669123,barrel
145716,-2942.925377747,-2119.092,-1324.126497223,barrel
145717,-2941.17816899,-2126.424693945,-1327.982669123,barrel
145718,-2937.683751477,-2126.424693945,-1335.695012923,barrel
145719,-2938.209444977,-2119.092,-1331.285379661,barrel
145801,-3185.193953401,-2119.092,-542.200991391,barrel
145802,-3185.545433484,-2111.039342044,-540.07210792,barrel
145803,-3186.50569493,-2105.144387284,-534.255890113,barrel
145804,-3187.81743646,-2102.986684087,-526.310788834,barrel
145805,-3189.12917799,-2105.144387284,-518.365687556,barrel
145806,-3190.089439437,-2111.039342044,-512.549469749,barrel
145807,-3190.44091952,-2119.092,-510.420586278,barrel
145808,-3190.089439437,-2127.144657956,-512.549469749,barrel
145809,-3189.12917799,-2133.039612716,-518.365687556,barrel
145810,-3187.81743646,-2135.197315913,-526.310788834,barrel
145811,-3186.50569493,-2133.039612716,-534.255890113,barrel
145812,-3185.545433484,-2127.144657956,-540.07210792,barrel
145813,-3182.598289481,-2119.092,-534.030792589,barrel
145814,-3183.287912814,-2111.759306055,-529.853805658,barrel
145815,-3184.667159481,-2111.759306055,-521.499831796,barrel
145816,-3185.356782814,-2119.092,-517.322844865,barrel
145817,-3184.667159481,-2126.424693945,-521.499831796,barrel
145818,-3183.287912814,-2126.424693945,-529.853805658,barrel
145819,-3182.654396673,-2119.092,-525.458367515,barrel
145901,-3216.993044175,-2119.092,300.662916862,barrel
145902,-3216.781552278,-2111.039342044,302.810230127,barrel
145903,-3216.20374567,-2105.144387284,308.676799069,barrel
145904,-3215.414447165,-2102.986684087,316.690681276,barrel
145905,-3214.62514866,-2105.144387284,324.704563484,barrel
145906,-3214.047342052,-2111.039342044,330.571132425,barrel
145907,-3213.835850155,-2119.092,332.718445691,barrel
145908,-3214.047342052,-2127.144657956,330.571132425,barrel
145909,-3214.62514866,-2133.039612716,324.704563484,barrel
145910,-3215.414447165,-2135.197315913,316.690681276,barrel
145911,-3216.20374567,-2133.039612716,308.676799069,barrel
145912,-3216.781552278,-2127.144657956,302.810230127,barrel
145913,-3212.371222306,-2119.092,307.882915633,barrel
145914,-3211.956263525,-2111.759306055,312.096062839,barrel
145915,-3211.126345963,-2111.759306055,320.522357249,barrel
145916,-3210.711387183,-2119.092,324.735504454,barrel
145917,-3211.126345963,-2126.424693945,320.522357249,barrel
145918,-3211.956263525,-2126.424693945,312.096062839,barrel
145919,-3210.20671082,-2119.092,316.177764015,barrel
146001,-3029.559375321,-2119.092,1123.037144199,barrel
146002,-3028.799324267,-2111.039342044,1125.056551408,barrel
146003,-3026.72282617,-2105.144387284,1130.573674506,barrel
146004,-3023.886277019,-2102.986684087,1138.110204814,barrel
146005,-3021.049727868,-2105.144387284,1145.646735121,barrel
146006,-3018.973229771,-2111.039342044,1151.163858219,barrel
146007,-3018.213178717,-2119.092,1153.183265429,barrel
146008,-3018.973229771,-2127.144657956,1151.163858219,barrel
146009,-3021.049727868,-2133.039612716,1145.646735121,barrel
146010,-3023.886277019,-2135.197315913,1138.110204814,barrel
146011,-3026.72282617,-2133.039612716,1130.573674506,barrel
146012,-3028.799324267,-2127.144657956,1125.056551408,barrel
146013,-3023.226365025,-2119.092,1128.814911955,barrel
146014,-3021.735102886,-2111.759306055,1132.777100415,barrel
146015,-3018.752578606,-2111.759306055,1140.701477336,barrel
146016,-3017.261316466,-2119.092,1144.663665796,barrel
146017,-3018.752578606,-2126.424693945,1140.701477336,barrel
146018,-3021.735102886,-2126.424693945,1132.777100415,barrel
146019,-3018.988742742,-2119.092,1136.266903437,barrel
146101,-3087.172746754,-2401.828,-953.313624966,barrel
146102,-3087.79909493,-2393.775342044,-951.248831745,barrel
146103,-3089.51030997,-2387.880387284,-945.607711758,barrel
146104,-3091.847873186,-2385.722684087,-937.901798549,barrel
146105,-3094.185436402,-2387.880387284,-930.195885341,barrel
146106,-3095.896651441,-2393.775342044,-924.554765354,barrel
146107,-3096.522999617,-2401.828,-922.489972133,barrel
146108,-3095.896651441,-2409.880657956,-924.554765354,barrel
146109,-3094.185436402,-2415.775612716,-930.195885341,barrel
146110,-3091.847873186,-2417.933315913,-937.901798549,barrel
146111,-3089.51030997,-2415.775612716,-945.607711758,barrel
146112,-3087.79909493,-2409.880657956,-951.248831745,barrel
146113,-3085.665714038,-2401.828,-944.874521219,barrel
146114,-3086.894643747,-2394.495306055,-940.823282898,barrel
146115,-3089.352503165,-2394.495306055,-932.720806257,barrel
146116,-3090.581432874,-2401.828,-928.669567936,barrel
146117,-3089.352503165,-2409.160693945,-932.720806257,barrel
146118,-3086.894643747,-2409.160693945,-940.823282898,barrel
146119,-3086.840267228,-2401.828,-936.382757889,barrel
146201,-3228.715608402,-2401.828,-121.811148527,barrel
146202,-3228.786206472,-2393.775342044,-119.654600591,barrel
146203,-3228.979083985,-2387.880387284,-113.762802064,barrel
146204,-3229.242559567,-2385.722684087,-105.714455602,barrel
146205,-3229.50603515,-2387.880387284,-97.666109139,barrel
146206,-3229.698912663,-2393.775342044,-91.774310612,barrel
146207,-3229.769510733,-2401.828,-89.617762677,barrel
146208,-3229.698912663,-2409.880657956,-91.774310612,barrel
146209,-3229.50603515,-2415.775612716,-97.666109139,barrel
146210,-3229.242559567,-2417.933315913,-105.714455602,barrel
146211,-3228.979083985,-2415.775612716,-113.762802064,barrel
146212,-3228.786206472,-2409.880657956,-119.654600591,barrel
146213,-3225.075725807,-2401.828,-114.049649035,barrel
146214,-3225.214243119,-2394.495306055,-109.818382899,barrel
146215,-3225.491277741,-2394.495306055,-101.355850626,barrel
146216,-3225.629795052,-2401.828,-97.12458449,barrel
146217,-3225.491277741,-2409.160693945,-101.355850626,barrel
146218,-3225.214243119,-2409.160693945,-109.818382899,barrel
146219,-3224.012426992,-2401.828,-105.543238789,barrel
146301,-3150.226837043,-2401.828,717.992556383,barrel
146302,-3149.736873864,-2393.775342044,720.093893854,barrel
146303,-3148.398269566,-2387.880387284,725.834854588,barrel
146304,-3146.56970209,-2385.722684087,733.677152794,barrel
146305,-3144.741134614,-2387.880387284,741.519451,barrel
146306,-3143.402530316,-2393.775342044,747.260411734,barrel
146307,-3142.912567138,-2401.828,749.361749205,barrel
146308,-3143.402530316,-2409.880657956,747.260411734,barrel
146309,-3144.741134614,-2415.775612716,741.519451,barrel
146310,-3146.56970209,-2417.933315913,733.677152794,barrel
146311,-3148.398269566,-2415.775612716,725.834854588,barrel
146312,-3149.736873864,-2409.880657956,720.093893854,barrel
146313,-3144.702156553,-2401.828,724.547518254,barrel
146314,-3143.74082174,-2394.495306055,728.670458412,barrel
146315,-3141.818152114,-2394.495306055,736.916338726,barrel
146316,-3140.856817302,-2401.828,741.039278883,barrel
146317,-3141.818152114,-2409.160693945,736.916338726,barrel
146318,-3143.74082174,-2409.160693945,728.670458412,barrel
146319,-3141.473467789,-2401.828,732.488877616,barrel
146401,-2857.055312735,-2401.828,1508.866255113,barrel
146402,-2856.038178489,-2393.775342044,1510.769179444,barrel
146403,-2853.259316051,-2387.880387284,1515.968065399,barrel
146404,-2849.463319368,-2385.722684087,1523.069875686,barrel
146405,-2845.667322685,-2387.880387284,1530.171685972,barrel
146406,-2842.888460247,-2393.775342044,1535.370571927,barrel
146407,-2841.871326001,-2401.828,1537.273496258,barrel
146408,-2842.888460247,-2409.880657956,1535.370571927,barrel
146409,-2845.667322685,-2415.775612716,1530.171685972,barrel
146410,-2849.463319368,-2417.933315913,1523.069875686,barrel
146411,-2853.259316051,-2415.775612716,1515.968065399,barrel
